814	33.1
815	30.6
816	27.7
817	29.8
818	27.7
819	28.9
820	31.8
821	35.7
822	31.8
823	33.1
824	33.5
825	34.4
826	35.1
827	33.2
828	27.6
829	31.8
830	31.4
831	31.2
832	34.3
833	30.4
834	31.1
835	35.2
836	32.9
837	30.4
838	30.7
839	31.1
840	35.7
841	38.1
842	33.9
843	37.3
844	35.1
845	34.6
846	32.0
847	36.3
848	35.2
849	37.4
850	34.2
851	35.8
852	35.6
853	35.6
854	35.7
855	34.6
856	33.5
857	34.1
858	33.8
859	34.6
860	34.0
861	31.1
862	27.3
863	29.1
864	30.3
865	30.9
866	31.7
867	33.5
868	29.3
869	32.6
870	30.6
871	29.1
872	30.4
873	27.2
874	29.0
875	27.2
876	27.4
877	30.1
878	26.9
879	28.6
880	28.3
881	30.7
882	30.5
883	29.2
884	27.9
885	30.1
886	27.3
887	26.8
888	29.9
889	31.1
890	29.5
891	30.9
892	28.6
893	28.4
894	27.5
895	29.6
896	28.7
897	29.5
898	29.3
899	29.7
900	32.2
901	32.7
902	30.6
903	32.3
904	29.4
905	27.9
906	29.3
907	26.9
908	29.4
909	29.2
910	27.9
911	26.3
912	28.4
913	29.0
914	29.3
915	27.2
916	27.2
917	26.9
918	26.2
919	27.6
920	28.1
921	29.0
922	28.6
923	26.3
924	26.5
925	28.0
926	28.5
927	28.1
928	27.7
929	27.8
930	28.1
931	29.3
932	28.6
933	28.7
934	28.5
935	27.6
936	27.9
937	26.1
938	26.7
939	25.2
940	25.4
941	26.3
942	23.5
943	23.3
944	23.8
945	24.3
946	24.5
947	26.2
948	25.7
949	25.9
950	26.0
951	23.9
952	22.6
953	25.1
954	24.6
955	22.9
956	23.0
957	22.9
958	22.9
959	21.1
960	22.7
961	21.9
962	22.9
963	22.1
964	21.5
965	22.3
966	22.5
967	20.0
968	21.8
969	19.3
970	19.1
971	19.0
972	19.2
973	19.5
974	21.1
975	21.4
976	22.4
977	20.9
978	20.2
979	20.9
980	21.2
981	22.1
982	20.9
983	19.3
984	15.8
985	15.3
986	16.7
987	16.3
988	13.4
989	16.0
990	16.3
991	16.8
992	16.4
993	16.7
994	15.7
995	16.7
996	17.2
997	17.3
998	16.7
999	16.2
1000	15.3
1001	15.7
1002	16.8
1003	15.6
1004	13.6
1005	13.7
1006	13.7
1007	14.2
1008	13.1
1009	15.7
1010	15.7
1011	15.5
1012	16.3
1013	15.5
1014	15.4
1015	15.6
1016	15.8
1017	16.3
1018	15.5
1019	14.8
1020	16.2
1021	17.1
1022	17.5
1023	18.6
1024	18.7
1025	15.9
1026	15.2
1027	15.1
1028	13.1
1029	12.4
1030	14.6
1031	14.6
1032	11.7
1033	12.0
1034	10.6
1035	12.7
1036	16.6
1037	14.1
1038	12.1
1039	10.9
1040	11.4
1041	11.4
1042	9.8
1043	11.4
1044	11.6
1045	12.8
1046	14.1
1047	14.7
1048	14.2
1049	16.2
1050	17.2
1051	16.4
1052	16.6
1053	15.6
1054	14.9
1055	15.9
1056	16.4
1057	17.3
1058	17.6
